    301645 ,20240701                      ,TO  ,20240731                      ,              ,                              ,              ,          ,                              ,                    ,     ,             ,                              ,               ,               ,                              ,        ,          ,                    ,          ,          ,           ,
Supplier ID,Supplier Desc                 ,OPCO,OPCO Desc                     ,Customer ID   ,Customer Desc                 ,Market Segment,Address   ,Street                        ,City                ,State,Zip Code     ,Sales Contact                 ,Sales Contact #,Item ID        ,Item Description              ,Brand   ,Item Class,Item Class Desc     ,Pack      ,Size      ,Cost       ,Qty Shp
    301645 ,GALANT FOOD COMPANY           ,IL  ,Vistar Illinois               ,99999999999999,Non Reporting Customer        ,VEND          ,XXXXXXXXXX,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,XXXXXXXXXXXXXXXXXXXX,XX   ,999999999    ,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,9999999999     ,GFO12022       ,Bagel Dog Jalapeno Cheddar    ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,19.8       ,1
    301645 ,GALANT FOOD COMPANY           ,MA  ,Vistar Mid Atlantic           ,      10067691,CANTEEN VEND EXTON PA 5530    ,VEND          ,          ,150 GORDON DR                 ,EXTON               ,PA   ,19341-1304   ,STEVEN TEPPER                 ,6109350885     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,432        ,15
    301645 ,GALANT FOOD COMPANY           ,MA  ,Vistar Mid Atlantic           ,      10067691,CANTEEN VEND EXTON PA 5530    ,VEND          ,          ,150 GORDON DR                 ,EXTON               ,PA   ,19341-1304   ,STEVEN TEPPER                 ,6109350885     ,GFO02208       ,Piroshkies Beef & Cheese      ,Galina's,44        ,FROZEN FOODS        ,="12"     ,4.5 oz    ,435.6      ,22
    301645 ,GALANT FOOD COMPANY           ,MA  ,Vistar Mid Atlantic           ,      10003045,BEVCO USG                     ,VEND          ,          ,1805 BRIDGEBORO RD            ,EDGEWATER PARK      ,NJ   ,08010        ,Spence Epstien STANDING PASTRY,6098354400     ,GFO10001       ,Bagel Dog Beef Frank          ,Clara   ,44        ,FROZEN FOODS        ,="12"     ,8 oz      ,27         ,1
    301645 ,GALANT FOOD COMPANY           ,MA  ,Vistar Mid Atlantic           ,      10067691,CANTEEN VEND EXTON PA 5530    ,VEND          ,          ,150 GORDON DR                 ,EXTON               ,PA   ,19341-1304   ,STEVEN TEPPER                 ,6109350885     ,GFO10001       ,Bagel Dog Beef Frank          ,Clara   ,44        ,FROZEN FOODS        ,="12"     ,8 oz      ,486        ,18
    301645 ,GALANT FOOD COMPANY           ,MA  ,Vistar Mid Atlantic           ,      10067691,CANTEEN VEND EXTON PA 5530    ,VEND          ,          ,150 GORDON DR                 ,EXTON               ,PA   ,19341-1304   ,STEVEN TEPPER                 ,6109350885     ,GFO20002       ,Sandwhich Brkfst Pesto Provol ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,432        ,15
    301645 ,GALANT FOOD COMPANY           ,MA  ,Vistar Mid Atlantic           ,      10003045,BEVCO USG                     ,VEND          ,          ,1805 BRIDGEBORO RD            ,EDGEWATER PARK      ,NJ   ,08010        ,Spence Epstien STANDING PASTRY,6098354400     ,GFO90010       ,Sandwich Breakfast Bacon      ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,4 oz      ,115.2      ,4
    301645 ,GALANT FOOD COMPANY           ,MA  ,Vistar Mid Atlantic           ,      10247814,CANDLEWOOD SUITES WILLIAMSPORT,HOSP          ,          ,1836 EAST THIRD STREET        ,WILLIAMSPORT        ,PA   ,17701        ,Karen Singh  gm               ,5706019100     ,GFO90010       ,Sandwich Breakfast Bacon      ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,4 oz      ,28.8       ,1
    301645 ,GALANT FOOD COMPANY           ,MI  ,Vistar Michigan               ,      10481997,NORTHLINE CHURCH - DONATION   ,VEND          ,          ,22140 CHAMPAIGN ST            ,TAYLOR              ,MI   ,48180-2458   ,Daniel Summers                ,7342873544     ,GFO88811       ,Wrap Chicken Bacon Ranch      ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,8 oz      ,32.4       ,1
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10051233,BAYSIDE VENDING SONOMA RSA    ,VEND          ,          ,19616 8TH ST E                ,SONOMA              ,CA   ,95476-5703   ,Ivor Horsfall                 ,7075921589     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,26.4       ,1
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10342048,EUREST IRVINE CO   32077      ,VEND          ,          ,2635 AUGUSTINE DR             ,SANTA CLARA         ,CA   ,95054-2902   ,Margaret Fuhrer               ,9258267841     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,105.6      ,4
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10439798,SDX INREACH RENO              ,VEND          ,          ,978 E GREG ST                 ,SPARKS              ,NV   ,89431-6521   ,Steve Cockrell                ,9076024285     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,280.8      ,10
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10446989,PVS REFRESHMENTS  USG         ,VEND          ,          ,1376 N 10TH ST                ,SAN JOSE            ,CA   ,95112-2822   ,Timm Reinhart                 ,4082104472     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,28.8       ,1
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10501324,HOME2 SUITES MARINA           ,HOSP          ,          ,225 10TH ST                   ,MARINA              ,CA   ,93933-6004   ,Greg Palmer                   ,8312754500     ,GFO00008       ,Sandwhich Chorizo Breakfast   ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,211.2      ,8
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10019540,BAYCO VENDING/USG             ,VEND          ,          ,215 HARBOR WAY                ,S SAN FRAN          ,CA   ,94080        ,ELAYSIA                       ,6505895252     ,GFO02208       ,Piroshkies Beef & Cheese      ,Galina's,44        ,FROZEN FOODS        ,="12"     ,4.5 oz    ,19.8       ,1
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10019758,CANTEEN CORP 5142             ,VEND          ,          ,4041 C ST                     ,SACRAMENTO          ,CA   ,95819        ,JULIE BERGER                  ,9164524041     ,GFO02208       ,Piroshkies Beef & Cheese      ,Galina's,44        ,FROZEN FOODS        ,="12"     ,4.5 oz    ,237.6      ,12
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10019773,CANTEEN OF NORTHERN CAL 1510  ,VEND          ,          ,3025 DUTTON AVE               ,SANTA ROSA          ,CA   ,95407        ,MELISSA NANCY KELLEY          ,7075464544     ,GFO02208       ,Piroshkies Beef & Cheese      ,Galina's,44        ,FROZEN FOODS        ,="12"     ,4.5 oz    ,99         ,5
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,99999999999999,Non Reporting Customer        ,CORR          ,XXXXXXXXXX,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,XXXXXXXXXXXXXXXXXXXX,XX   ,999999999    ,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,9999999999     ,GFO02208       ,Piroshkies Beef & Cheese      ,Galina's,44        ,FROZEN FOODS        ,="12"     ,4.5 oz    ,99         ,5
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10051234,HIDEAWAY VENDING              ,VEND          ,          ,1021 MASON ST STE 17          ,VACAVILLE           ,CA   ,95688        ,Ricardo Green                 ,5106124732     ,GFO10602       ,Calzone Chicken Fajita        ,Clara   ,44        ,FROZEN FOODS        ,="12"     ,9 oz      ,36.6       ,1
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10019773,CANTEEN OF NORTHERN CAL 1510  ,VEND          ,          ,3025 DUTTON AVE               ,SANTA ROSA          ,CA   ,95407        ,MELISSA NANCY KELLEY          ,7075464544     ,GFO12001       ,Bagel Dog Beef Frank          ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,253.2      ,14
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10053745,NAS FALLON                    ,ALT           ,          ,BLDG 341 NAVY EXCHANGE        ,FALLON              ,NV   ,89406        ,NATALIE 775 412 5732  CELL    ,7754125732     ,GFO12001       ,Bagel Dog Beef Frank          ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,34.8       ,2
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10373747,LANDMARK DELMAR THEATER 0283  ,THTR          ,          ,1124 PACIFIC AVE              ,SANTA CRUZ          ,CA   ,95060-4415   ,Patrick Nolte                 ,8314403220     ,GFO12001       ,Bagel Dog Beef Frank          ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,17.4       ,1
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10373770,LANDMARK PIEDMONT THEATER 0205,THTR          ,          ,4186 PIEDMONT AVE             ,OAKLAND             ,CA   ,94611-5133   ,ANNALISA or GLENN             ,5102770646     ,GFO12001       ,Bagel Dog Beef Frank          ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,91.8       ,5
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10426435,PLEASANTOWN MOTION PIC CO LLC ,THTR          ,          ,2966 COLLEGE AVE              ,BERKELEY            ,CA   ,94705-2214   ,Suki Van Arsdale 510 540 6482 ,7078293456     ,GFO12001       ,Bagel Dog Beef Frank          ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,74.4       ,4
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10446989,PVS REFRESHMENTS  USG         ,VEND          ,          ,1376 N 10TH ST                ,SAN JOSE            ,CA   ,95112-2822   ,Timm Reinhart                 ,4082104472     ,GFO12001       ,Bagel Dog Beef Frank          ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,17.4       ,1
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10512055,NOYO THEATER                  ,THTR          ,          ,57 E COMMERCIAL ST            ,WILLITS             ,CA   ,95490-3101   ,Michelle Hutchins             ,7074969725     ,GFO12001       ,Bagel Dog Beef Frank          ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,17.4       ,1
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10019784,CANTEEN CORP 5103             ,VEND          ,          ,542 MARIPOSA ROAD             ,MODESTO             ,CA   ,95354        ,PAUL MARTIN                   ,2095295350     ,GFO12021       ,Bagel Dog Polish Sausage      ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,104.4      ,6
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10349243,LADD VENDING SERVICES LLC USG ,VEND          ,          ,260 FREEPORT BLVD STE 19      ,SPARKS              ,NV   ,89431-6248   ,Reno Albertazzi               ,7754437931     ,GFO12021       ,Bagel Dog Polish Sausage      ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,69.6       ,4
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10426435,PLEASANTOWN MOTION PIC CO LLC ,THTR          ,          ,2966 COLLEGE AVE              ,BERKELEY            ,CA   ,94705-2214   ,Suki Van Arsdale 510 540 6482 ,7078293456     ,GFO12021       ,Bagel Dog Polish Sausage      ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,69.6       ,4
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10446989,PVS REFRESHMENTS  USG         ,VEND          ,          ,1376 N 10TH ST                ,SAN JOSE            ,CA   ,95112-2822   ,Timm Reinhart                 ,4082104472     ,GFO12021       ,Bagel Dog Polish Sausage      ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,17.4       ,1
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10125310,BELLAVEND LLC USG             ,VEND          ,          ,236 S SANTA CRUZ AVE          ,MODESTO             ,CA   ,95354-3776   ,Enrico Morelli                ,2096028622     ,GFO12022       ,Bagel Dog Jalapeno Cheddar    ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,17.4       ,1
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10439798,SDX INREACH RENO              ,VEND          ,          ,978 E GREG ST                 ,SPARKS              ,NV   ,89431-6521   ,Steve Cockrell                ,9076024285     ,GFO12022       ,Bagel Dog Jalapeno Cheddar    ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,104.4      ,6
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10446989,PVS REFRESHMENTS  USG         ,VEND          ,          ,1376 N 10TH ST                ,SAN JOSE            ,CA   ,95112-2822   ,Timm Reinhart                 ,4082104472     ,GFO12022       ,Bagel Dog Jalapeno Cheddar    ,Benny's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,17.4       ,1
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10124473,SONORA REGIONAL MEDICAL CENTER,VEND          ,          ,1000 GREENLEY ROAD            ,SONORA              ,CA   ,95370        ,OWEN  HORNIBROOK 209 822 4051 ,2095363674     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,115.2      ,4
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10342048,EUREST IRVINE CO   32077      ,VEND          ,          ,2635 AUGUSTINE DR             ,SANTA CLARA         ,CA   ,95054-2902   ,Margaret Fuhrer               ,9258267841     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,259.2      ,9
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10393606,HOME2 SUITES RENO             ,HOSP          ,          ,1111 MEADOWOOD MALL LINK      ,RENO                ,NV   ,89502-6542   ,Sushil Patel                  ,7755077248     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,460.8      ,16
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10418538,SODEXO JACKSON 35781001       ,VEND          ,          ,1650 SANTA ANA AVE            ,SACRAMENTO          ,CA   ,95838-1752   ,Traci Matsunaga               ,9164724633     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,28.8       ,1
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10439798,SDX INREACH RENO              ,VEND          ,          ,978 E GREG ST                 ,SPARKS              ,NV   ,89431-6521   ,Steve Cockrell                ,9076024285     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,55.2       ,2
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10446989,PVS REFRESHMENTS  USG         ,VEND          ,          ,1376 N 10TH ST                ,SAN JOSE            ,CA   ,95112-2822   ,Timm Reinhart                 ,4082104472     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,28.8       ,1
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10468885,HOME2 SUITES PETALUMA         ,HOSP          ,          ,1205 REDWOOD WAY              ,PETALUMA            ,CA   ,94954-6533   ,Gio English                   ,9168246152     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,28.8       ,1
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10501324,HOME2 SUITES MARINA           ,HOSP          ,          ,225 10TH ST                   ,MARINA              ,CA   ,93933-6004   ,Greg Palmer                   ,8312754500     ,GFO20001       ,Sandwich Breakfast Turkey     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,230.4      ,8
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10020343,USN/NAVY EXCHANGE CENTER      ,ALT           ,          ,BLDG 773 NAS                  ,LEMOORE             ,CA   ,93245        ,Chris Bradford 559 426 0003   ,5599984735     ,GFO20002       ,Sandwhich Brkfst Pesto Provol ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,172.8      ,6
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10124473,SONORA REGIONAL MEDICAL CENTER,VEND          ,          ,1000 GREENLEY ROAD            ,SONORA              ,CA   ,95370        ,OWEN  HORNIBROOK 209 822 4051 ,2095363674     ,GFO20002       ,Sandwhich Brkfst Pesto Provol ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,28.8       ,1
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10342048,EUREST IRVINE CO   32077      ,VEND          ,          ,2635 AUGUSTINE DR             ,SANTA CLARA         ,CA   ,95054-2902   ,Margaret Fuhrer               ,9258267841     ,GFO20002       ,Sandwhich Brkfst Pesto Provol ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,105.6      ,4
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10446989,PVS REFRESHMENTS  USG         ,VEND          ,          ,1376 N 10TH ST                ,SAN JOSE            ,CA   ,95112-2822   ,Timm Reinhart                 ,4082104472     ,GFO20002       ,Sandwhich Brkfst Pesto Provol ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,28.8       ,1
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10501324,HOME2 SUITES MARINA           ,HOSP          ,          ,225 10TH ST                   ,MARINA              ,CA   ,93933-6004   ,Greg Palmer                   ,8312754500     ,GFO20002       ,Sandwhich Brkfst Pesto Provol ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,5 oz      ,105.6      ,4
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10342048,EUREST IRVINE CO   32077      ,VEND          ,          ,2635 AUGUSTINE DR             ,SANTA CLARA         ,CA   ,95054-2902   ,Margaret Fuhrer               ,9258267841     ,GFO88000       ,BurritoUncured Bacon Breakfast,Clara's ,44        ,FROZEN FOODS        ,="12"     ,8 oz      ,288        ,10
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10418538,SODEXO JACKSON 35781001       ,VEND          ,          ,1650 SANTA ANA AVE            ,SACRAMENTO          ,CA   ,95838-1752   ,Traci Matsunaga               ,9164724633     ,GFO88000       ,BurritoUncured Bacon Breakfast,Clara's ,44        ,FROZEN FOODS        ,="12"     ,8 oz      ,28.8       ,1
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10051233,BAYSIDE VENDING SONOMA RSA    ,VEND          ,          ,19616 8TH ST E                ,SONOMA              ,CA   ,95476-5703   ,Ivor Horsfall                 ,7075921589     ,GFO88017       ,Burrito Chile Verde Breakfast ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,8 oz      ,61.2       ,2
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10342048,EUREST IRVINE CO   32077      ,VEND          ,          ,2635 AUGUSTINE DR             ,SANTA CLARA         ,CA   ,95054-2902   ,Margaret Fuhrer               ,9258267841     ,GFO88017       ,Burrito Chile Verde Breakfast ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,8 oz      ,309.6      ,10
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10439798,SDX INREACH RENO              ,VEND          ,          ,978 E GREG ST                 ,SPARKS              ,NV   ,89431-6521   ,Steve Cockrell                ,9076024285     ,GFO88017       ,Burrito Chile Verde Breakfast ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,8 oz      ,244.8      ,8
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10446989,PVS REFRESHMENTS  USG         ,VEND          ,          ,1376 N 10TH ST                ,SAN JOSE            ,CA   ,95112-2822   ,Timm Reinhart                 ,4082104472     ,GFO88017       ,Burrito Chile Verde Breakfast ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,8 oz      ,32.4       ,1
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10051233,BAYSIDE VENDING SONOMA RSA    ,VEND          ,          ,19616 8TH ST E                ,SONOMA              ,CA   ,95476-5703   ,Ivor Horsfall                 ,7075921589     ,GFO88116       ,Burrito Chorizo Breakfast     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,8 oz      ,129.6      ,4
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10342048,EUREST IRVINE CO   32077      ,VEND          ,          ,2635 AUGUSTINE DR             ,SANTA CLARA         ,CA   ,95054-2902   ,Margaret Fuhrer               ,9258267841     ,GFO88116       ,Burrito Chorizo Breakfast     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,8 oz      ,291.6      ,9
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10442641,GKH GOOGLE SPARKS DC MK       ,VEND          ,          ,7400 USA PKWY                 ,SPARKS              ,NV   ,89437-6800   ,Kevin O Dowd                  ,7753991600     ,GFO88116       ,Burrito Chorizo Breakfast     ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,8 oz      ,32.4       ,1
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10297936,HILTON GARDEN INN PALO ALTO   ,HOSP          ,          ,4216 EL CAMINO REAL           ,PALO ALTO           ,CA   ,94306-4404   ,JOSEPHINE FORINO              ,6508430795     ,GFO88810       ,Wrap Spicy Thai Chicken       ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,8 oz      ,28.8       ,1
    301645 ,GALANT FOOD COMPANY           ,NC  ,Vistar Northern California    ,      10446989,PVS REFRESHMENTS  USG         ,VEND          ,          ,1376 N 10TH ST                ,SAN JOSE            ,CA   ,95112-2822   ,Timm Reinhart                 ,4082104472     ,GFO88810       ,Wrap Spicy Thai Chicken       ,Clara's ,44        ,FROZEN FOODS        ,="12"     ,8 oz      ,28.8       ,1
